LAMMPS data file via write_data, version 29 Aug 2024, timestep = 50000, units = metal

1024 atoms
5 atom types

0 22.632 xlo xhi
0 22.632 ylo yhi
0 45.264 zlo zhi

Masses

1 72.63
2 10.81
3 26.98
4 69.72
5 30.97

Atoms # atomic

195 1 1.2710265672622159 1.2579556484862338 0.05507260832034793 0 1 0
773 1 0.7101364273342349 1.450467647325349 2.8862195001639357 1 0 0
257 1 5.040234947909067 1.7774477546418002 0.020670623349751314 0 0 0
265 1 4.8016902574950375 1.8959572238377014 2.7309666438860702 0 0 0
196 1 3.4819708658211797 22.158277643990203 2.9356783789273577 0 0 0
325 1 9.187555322922128 2.1529790996435763 2.7938488959623573 0 0 0
513 1 8.94585692148574 2.2561828552904117 0.009420947351729792 0 0 0
452 1 7.210350524273026 22.5908317610615 0.0315087656888245 0 0 0
264 1 7.550562385761896 0.11207215723998333 2.78549762049529 0 0 0
519 1 11.353961724122788 0.18384688873055707 2.837184510048207 0 0 0
517 1 11.262197789019343 0.365955269925566 0.09305330836678649 0 0 0
833 1 15.33711677865389 0.5356415711215161 0.025438139293157108 0 0 0
966 1 15.490686216493708 22.547487285571147 3.003751535899841 0 0 0
520 1 13.030271544887052 2.359904479580359 2.8325056663070587 0 0 0
972 1 19.37024008406386 1.4507518630180163 2.645177232338467 0 1 0
771 1 19.689485188552663 0.9606338121319179 0.0010881818834897038 0 0 0
770 1 16.88350710943135 2.4728677546166877 2.7292595095848946 0 0 0
3 1 2.683354007346434 3.7290897063580735 0.08169277853941302 0 0 0
65 1 0.5190671632895782 5.432064922789054 0.07783165223001465 0 0 0
6 1 0.4448901127845181 5.661583208976781 2.7604329714839557 0 0 0
5 1 2.8679125884604697 3.5950982163681564 2.770800266171499 0 0 0
263 1 4.596486292302578 5.760393901375207 2.847729959526989 0 0 0
4 1 4.433943459486606 5.770568935564542 0.07172846333097385 0 0 0
258 1 6.683469664102981 4.01429222805428 0.01005949847996253 0 0 0
454 1 7.04274195895467 3.9237606822372495 2.663876897332248 0 1 0
514 1 11.085373636496042 4.31570058802974 0.06867740404444068 0 0 0
518 1 11.150160258522181 4.502568385112254 2.8250598438700223 0 0 0
581 1 13.117332541114827 2.3555187650364133 0.09755872776498123 0 0 0
516 1 15.05482857547772 4.916202722062844 0.04349342373545567 0 0 0
775 1 14.826182284750619 4.559743182654448 2.703900677266992 0 0 0
2 1 17.15526798845135 3.13746487474254 0.042879805155782554 -1 0 0
73 1 18.717036638064986 5.160735875072818 2.8521779085361927 -1 0 0
837 1 18.952211669595144 5.004180189635869 0.1840305082642459 0 0 0
1 4 21.318643921347515 3.3545358871332773 0.054952318307972564 -1 0 0
7 3 21.57032988354039 3.490729731267687 2.7967829239298383 -1 0 0
69 1 2.3754814596570357 7.6110367254608775 0.08823372610633996 0 0 0
72 1 2.268879600286091 7.660199483193133 2.7967372877828454 0 0 0
322 1 6.183815461974782 8.124368459273382 2.795034676449076 0 0 0
68 1 6.383074887443683 8.029451578111303 0.0008064965466084284 0 0 0
267 1 8.699823503587933 6.148810766733547 2.7025935336347633 0 0 0
259 3 8.766419863408553 6.41052827944328 0.09038389502852877 0 0 0
584 1 12.650540703282479 6.843056122946833 2.668627023023505 0 0 0
321 1 10.467617164103778 8.367843376396623 0.051031750212987115 0 0 0
328 4 10.523077831238295 8.67363213614462 2.7969035359655856 0 0 0
260 1 12.738738390198783 6.544893278388708 0.0054830678948545 0 0 0
839 1 14.579075123694142 9.096632963316548 2.675239577789439 0 0 0
580 1 14.599715230686261 8.864608671470007 0.07462425598733763 0 0 0
835 1 16.91678764139945 7.052672952585909 0.024734268600247234 0 0 0
834 1 16.58915610066359 6.949424808968228 2.8114504597257315 0 0 0
71 1 20.745621146000087 7.238551702655238 2.863411708294154 -1 0 0
772 1 20.958290415519272 7.332938250454622 0.16815320582155782 0 0 0
133 1 22.471364982355812 9.575518871306357 2.969657610123118 -1 0 0
67 4 0.23536822300494592 9.458178372493602 0.030909590116411676 0 0 0
136 1 2.0060588721081642 11.536714420129632 2.8604534347789676 0 0 0
385 1 2.0641457817355082 11.683536834945581 0.037055109357765126 0 0 0
386 1 4.127311433428614 9.819960240396565 0.03696889107953081 0 0 0
327 1 4.190948736271802 9.868335293597001 2.808933945678965 0 0 0
387 1 5.889204008507289 12.209575238912757 0.016336879623580408 0 0 0
389 1 6.041587468594493 12.10643374580507 2.8889530709810747 0 0 0
323 1 8.032504750084858 10.305188523296975 0.07116140339512804 0 0 0
324 1 8.186528043945748 10.205565434526964 2.9155770306723214 0 0 0
577 1 12.365442666237948 10.509655656907857 0.01426447852337121 0 0 0
583 1 12.38461461383228 10.706665149549979 3.0606717997787767 0 0 0
66 1 18.80935855011665 9.136028606632555 0.10754978590159203 -1 0 0
840 1 18.661431692744106 9.216567648574516 2.8176454249305705 0 0 0
898 1 16.35559742878017 11.154300817907595 0.06920201464436888 0 0 0
838 1 16.63197247569736 10.853252920468686 2.826850524361487 0 0 0
130 1 20.361352978390194 11.259349103669143 0.040963145192662836 -1 0 0
70 1 20.64661948594656 11.495083298807987 3.0174936501313034 -1 0 0
450 1 3.562425815948118 13.757809284095526 0.04340125605346971 0 0 0
391 1 4.116559454231692 14.064984494862816 2.6734785355366313 0 0 0
132 1 7.766670793127559 14.391343821805375 0.024469613548321584 0 0 0
392 1 8.010355625986545 14.241249167641262 2.711866667442884 0 0 0
641 1 10.134170170149083 12.316951654691353 0.0047365879826100086 0 0 0
582 1 10.065397407060411 12.467407645923409 2.7430515450779707 0 0 0
643 1 11.90594132817998 14.56529625818111 0.036041300044024636 0 0 0
642 1 12.127293866720047 14.616532842443634 2.878141193325155 0 0 0
645 1 14.244886701550874 12.934624146852823 2.81467495958801 0 0 0
578 1 14.344306664929913 12.929264073409247 0.1679179565671641 0 0 0
646 1 15.91905370097097 15.202695421083005 0.10045756997160132 0 0 0
129 1 18.382161237194534 13.135161606622086 0.0018331757730806236 -1 0 0
901 1 16.3055639731788 15.028851289751966 3.0251026643793217 0 0 0
836 1 18.37043691951168 13.214528409615516 2.817280569478319 0 0 0
131 1 22.341651595207793 13.178067127060146 0.12825057356420894 -1 0 0
135 1 22.402486033460093 13.607683413875145 2.9956812503347967 -1 0 0
965 1 20.40627487620965 15.501644076718156 3.000161865133355 0 0 0
